ID1	IND1	KSIC1	KSIC2	KSIC3	SCALE	TYPE	YYYY	A01_01	A01_01_01	A01_02	A01_03	A01_03_01	A01_04	A01_05	A01_06	A02_01	A02_02	A02_03	A02_04	A02_05	A02_06	A02_07	A02_08	A02_08_01	A02_08_02	A02_08_03	A02_08_04	A02_08_05	A02_08_06	A02_08_07	A02_08_08	A02_08_09	A02_08_10	A02_08_11	A02_08_12	A02_08_13	A02_08_14	A02_08_15	A02_08_16	A02_08_17	A02_08_18	A02_08_19	A02_08_20	A02_08_21	A02_09	A02_09_01	A02_09_02	A02_09_03	A02_09_04	A02_09_05	A02_09_06	A02_09_07	A02_09_08	A02_09_09	A02_09_10	A02_09_11	A02_09_12	A02_09_13	A02_09_14	A02_09_15	A02_09_16	A02_09_17	A02_09_18	A02_09_19	A02_09_20	B01_01	B01_01_01	B01_01_02	B01_02_01	B01_02_02	B01_02_03	B01_02_05	B01_02_06	B01_02_07	B01_03	B01_04	B01_05_01	B01_05_02	B01_05_03	B01_05_04	B01_05_05	B01_05_06	B01_05_07	B01_05_08	B01_06_01	B01_06_02	B01_06_03	B01_06_04	B01_06_05	B01_06_06	B01_06_07	B01_06_08	B01_07	B01_07_01	B01_07_02	B01_07_03	B01_07_04	B01_07_05	B01_07_07	B01_08_01	B01_08_02	B01_08_03	B01_08_04	B01_08_05	B01_08_06	B01_09_01	B01_09_02	B01_09_03	B01_09_04	B01_09_05	B01_09_06	B01_09_07	B01_09_08	B01_09_09	B01_09_12	B02_01_01	B02_01_02	B02_01_03	B02_01_04	B02_01_05	B02_01_06	B02_01_07	B02_01_08	B02_01_09	B02_01_10	B02_01_11	B02_01_12	B02_01_13	B02_01_14	B02_01_15	B02_01_16	B02_01_17	B02_01_18	B02_01_19	B02_01_20	B02_01_21	B02_01_22	B02_01_23	B02_01_24	B02_02_01	B02_02_02	B02_02_03	B02_02_04	B02_02_05	B02_03_01	B02_03_02	B02_03_03	B02_03_04	B02_03_05	B02_03_06	B02_04_01	B02_04_02	B02_04_03	B02_04_04	B02_04_05	B02_04_06	B02_04_07	B02_04_08	B02_04_09	B02_04_10	B02_04_11	B02_04_12	B02_05_01	B02_05_02	B02_06_01	B02_06_02	B02_06_03	B02_06_04	B02_06_05	B02_06_06	B02_06_07	B02_06_08	B02_06_09	B02_06_10	B02_06_11	B02_06_12	B02_06_13	B02_07_01	B02_07_02	B02_07_03	B02_07_04	B02_07_07	B02_07_08	B02_07_09	B02_07_12	B02_08_01	B02_08_02	B02_08_03	B02_08_04	B02_08_05	B02_08_06	B02_08_07	B02_08_08	B02_08_09	B02_08_10	B02_08_11	B02_08_12	B02_09_01	B02_09_02	B02_09_03	B02_09_04	B02_10_02	B02_10_03	B02_10_04	B02_10_07	B02_10_08	B02_10_09	B02_10_11	B02_10_12	C01_01	C01_01_01	C01_02	C01_02_01	C01_03	C01_03_01	C01_04	C01_05	C01_05_01	C01_05_02	C01_05_03	C01_05_04	C01_05_05	C01_05_06	C01_06_01	C01_06_02	C01_06_03	C01_06_04	C01_06_05	C01_06_06	C01_06_07	C01_06_08	C01_06_09	C01_06_10	C01_06_11	C01_06_12	C01_06_13	C01_06_14	C01_06_15	C01_06_16	C01_06_17	C01_06_18	C01_06_19	C01_06_20	C01_06_21	C01_08_01	C01_08_02	C01_08_03	C01_08_04	C01_08_05	C01_08_06	C01_08_07	C01_09_01	C01_09_02	C01_09_03	C01_09_04	C01_09_05	C01_09_06	C01_09_07	C01_09_08	C01_09_09	C01_09_10	C01_09_11	C01_09_12	C01_09_13	C01_09_14	C01_09_15	C01_09_16	C01_09_17	C01_09_18	C01_10_01	C01_10_02	C01_10_03	C01_10_04	C01_10_05	C01_10_06	C01_10_07	C01_10_08	C01_10_09	C01_10_10	C01_10_11	C01_10_12	C01_10_13	C01_10_14	C02_01_01	C02_01_02	C02_01_05	C02_01_06	C02_01_07	C02_01_08	C02_02_01	C02_02_02	C02_02_03	C02_02_04	C02_02_05	C02_02_06	C02_02_07	C02_02_08	C02_02_09	C02_03_01	C02_03_02	C02_03_03	C02_03_04	C02_03_05	C02_04_01	C02_04_02	C02_04_03	C02_04_04	C02_04_05	C02_04_06	C02_04_07	C02_04_08	C02_04_09	C02_04_10	C04_01_01	C04_01_02	C04_01_03	C04_01_04	C04_01_05	C04_01_06	C04_01_07	C04_01_08	C04_02_02	C04_02_03	C04_02_08	C04_02_09	C04_02_11	C04_02_12	C04_02_19	C04_02_20	C04_02_22	C04_02_23	C04_03_01	C04_03_02	C04_03_03	C04_03_05	C04_03_06	C04_04_01	C04_04_03	C04_04_04	C04_04_06	C04_04_07	D01_01	D01_02	D01_03	D01_04_01	D01_04_02	D01_04_03	D01_04_04	D01_04_05	D01_04_06	D01_05	D01_05_01	D01_05_02	D01_06	D01_06_01	D01_07	D01_07_01	D01_07_02	D01_07_03	D01_07_04	D01_07_05	D01_07_06	D01_07_07	D01_07_08	D01_07_09	D01_08	D01_08_01	D01_09	D01_09_01	D01_09_02	D01_09_03	D01_09_04	D01_10	D02_01_01	D02_01_02	D02_02	D02_02_01	D02_02_02	D02_02_03	D02_02_04	D02_02_05	D02_02_06	D02_03_01	D02_03_02	D02_03_03	D02_04	D02_05	D02_06_01	D02_06_02	D02_06_03	D02_06_04	D02_06_06	D02_06_07	D02_07	D02_07_01	D02_08	D02_08_01	D03_01_01	D03_01_03	D03_01_05	D03_01_07	D03_01_09	D03_01_11	D03_01_13	D03_01_14	D03_02	D03_03_01	D03_03_02	D03_03_03	D03_03_04	D03_04	D03_05	D03_06_01	D03_06_02	D03_06_03	D03_06_04	D03_06_05	D03_06_06	D03_06_07	D03_06_08	D04_01_01	D04_01_02	D04_01_03	D04_01_04	D04_02	D04_03_01	D04_03_02	D04_03_03	D04_03_04	D04_03_05	D04_03_06	D04_04_01	D04_04_02	D04_04_03	D04_04_04	D04_04_05	D04_04_06	D04_04_07	D04_04_08	D04_04_09	D04_04_10	D04_04_11	D04_04_12	D04_04_13	D04_04_14	D04_05_01	D04_05_02	D04_05_03	D04_05_04	D04_05_05	D04_05_06	D04_06	D04_06_01	D04_06_02	D04_06_03	D04_07_01	D04_07_02	D04_07_03	D04_08_01	D04_08_02	D04_08_03	D04_08_04	D04_08_05	D04_08_06	D05_01	D05_02	D05_03	D05_02_01	D05_03_01	D05_03_02	D05_03_03	D05_03_04	D05_03_05	D05_03_07	D05_03_08	D05_03_09	D05_03_10	D05_03_11	D05_03_12	D05_03_13	D05_03_14	D05_03_15	D05_03_16	D05_03_17	D05_03_18	D05_03_19	D05_03_20	D05_03_21	D05_03_22	D05_03_23	D05_03_24	D05_03_25	D05_03_26	D05_03_27	D05_03_28	D05_03_29	D05_03_30	D05_03_31	D05_03_32	D05_03_33	D05_03_34	D05_03_35	D05_03_36	D05_03_37	D05_03_38	D05_03_39	D05_03_40	D05_03_41	D05_03_42	D05_04	D06_02	D06_02_01	D06_02_02	D06_02_03	D06_02_04	D06_02_05	D06_02_06	D06_02_07	D07_01	D07_02	D07_02_01	D07_03_01	D07_03_02	D07_03_03	D07_03_10	D07_04
401	1	C	26	261	1	2	2011	1982		4	2		6	2	1	4	3	3	3	3	2	1	1	1	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	2																					2	600	100.0	5	2	9	3	11	9	5	1	1	2	1	2	1				3	1	3	1	3				2							0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	229	201	28	0	27	20	7	0	4	3	1	0													229	81	115	24	9	229	46	80	80	20	3	21	24	27	12	10	11	14	8	1	0	0	1	22	17	36	36	0	32	32	0	4	4	0	30	30	6	6	15	60	17	17	90.0	9	19	90	7	4	2	0	0	0	4	0	0	0	0	0	2		2		2	9	1	18	8	0	12	26	1		1	3	1	10	3	1	1	1	0	0	0	0	1	50	5.0	1	50	10.0	1	20	9.0	2			2			2			2			1	1	1	1	0	1	1	2		1	4	2		2		2		2		2		2		2		2		2		1	2	1	2	1	3	1	4	1	2	34.0	1.00	9476.00	28.0	0.0	28.0	2			2			2			2	3	3	3	1	3	3	2	2	4	5	3	3	4	3	3	3	3	3	3				1	1	2		2				2		0	0	0			8	8	8	8	8	1	5		3	1	0	5.0	10.0	-8.0	1	1	3	1	2	2										2		2					1	6	5	2							7.0	4.0	8.0	1	0.0	0	0	0	0			1	1	1	1	1	1	1	1	2	2	2	4	3					5	1	1	0	0	0	0	0	0	0	1	1	2	2	7	1	2	2	1	2	2	930.00	930.00	600	600	330.00	330.00	120.0	120.0	0.0	0.0	0.0	0.0	210.00	210.00	28	35.0	45.0	2	2	2	1333	3	3	3	2	108	103	2		2		2		1	2	2																																											2	2								3	1	4					4
401	1	C	26	261	1	2	2013	1982		1	2		5	1	1	2	2	2	1	2	3	1	1	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	2																					2	1000	100.0	1	2	7	11	4	10	5	2	3	1	3	1	1				8	1	8	8	8				2							1	1	0	0	0	0	0	1	0	0	0	0	0	1	0	0	265	234	31	0	37	30	7	0	15	14	1	0													265	55	101	97	12	265	62	51	128	21	3	36	32	23	19	8	11	15	6	2	0	0	1	37	22	70	70	0	66	66	0	4	4	0	58	58	12	12	27	300	27	27	30.0	43	43	15	15	10	0	0	0	0	2	0	0	0	0	0	1	1	2		3	13	3	21	10	1	19	32	1		1	4	1	70	3	2	1	1	0	0	0	0	1	270	30.0	2			1	50	10.0	2			2			1	1	2.0	1	30	3.0	1	1	0	1	1	1	1	2		2		1	1	2		2		2		2		1	2	2		1	2	2		1	2	2		1	2	1	4	2		42.0	71.20	12000.00	48.0	0.0	48.0	1	7	0	1	7	0.0	2			3	3	1	2	1	4	4	3	2	3	4	3	2	1	4	3	3	3	3	3				2		2		2				2		0	0	0			8	8	8	8	8	1	5		1	2	0	3.0	10.0		1	1	3	2		1	1	0	0	0	0	1	1	1	0	2		2					1	3	5	2							7.0	8.0	8.0	1	100.0	1	0	0	0	3	5	2		1	2	2	1	2	1	1	2	2	4	3					3	1	1	0	0	0	1	0	0	0	1	1	2	2	7	1	2	2	2	1	2	780.00	780.00	600	600	180.00	180.00	180.0	180.0	0.0	0.0	0.0	0.0	0.00	0.00	27	39.0	55.0	3	2	3	2000	3	3	3	2	106	106	2		2		2		1	2	2																																											2	2								4	2						
401	1	C	26	262	1	2	2015	1982		1	2		6	3	2	2	3	3	4	4	3	1	1	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	2																					2	80	100.0	5	9	7	3	2	9	5	1	1	3	1	3	1				8	1	1	8	8				2							-8	-8	-8	-8	-8	-8	0	1	0	1	0	0	0	1	0	0	281	250	31	0	49	42	7	0	22	20	2	0													281	92	135	43	11	281	87	76	87	29	2	28	29	21	21	11	10	6	10	7	0	0	1	20	31	62	62	0	61	61	0	1	1	0	57	57	5	5	3	50	3	3	20.0	59	59	14	1	0	0	0	0	2	0	0	0	0	0	0	2		1	1	1	5	3	18	24	0	9	42	2	1	1	1	1	10	3	2	1	0	1	0	1	0	1	130	28.0	1	88	9.0	2			2			2			2			2										2		1	1	1	1	2		2		2		2		1	2	2		1	2	2		1	4	2		2		1	2	2		50.0	25.00	14338.00	37.0	0.0	37.0	1	7	20	1	7	0.0	2			2	2	3	2	2	3	4	2	3	4	4	2	2	4	4	3	3	3	3	3				2		2		2				2							8	8	8	8	8	1	5		0	2	0		7.0		1	1	2	1	1											1	0.0	1	4	0	0	0	1	4	5	2							7.0	8.0	8.0	1	2.0	0	0	0	0							2	1	2	1	2	2	2	4	2					3	1														1	2	2	2	1	2	800.00	800.00	600	600	200.00	200.00									30	41.0	59.0	2	2	2	1784	2	2	2	2	200	200	2		1	2	2		1	2	2																																											2	2								3	1	4					4
401	1	C	26	262	1	2	2017	1982		1	2		6	3	2	2	2	2	4	2	2	2	1																						2																					1	2400		9	5	7	9	4	3	3	1	1	1	2	2	2				1	1	1	1	3				2							0	1	0	0	0	0	0	0	0	0	1	1	0	1	1	0	279	211	28	40	20	18	2	0	50	42	8	0													239	42	140	49	8	239	63	70	79	26	1	15	36	19	23	15	9	7	7	9	0	0	1	47	35	30	30	0	27	27	0	3	3	0	21	21	9	9	12	200	13	13		17	17																		5	15	2	0	5	1	22	6	2	1	1	3	1	20	3	2	1	1	0	0	0	0	2			1	55	14.0	2			2			2			2			2										2		2		2		2		2		2		2		2		2		1	2	2		1	2	2		2		1	2	2		96.0	9.00	17433.00	14.0	0.0	14.0	2			1	3	0.0	2			2	2	1	2	1	2	3	3	3	4	4	2	2	2	4	2	2	2	2	2				1	1	2		2				2							4	8	8	8	8	1	5		1	2	0	1.0	10.0		1	1	4	1	2													1	1	1	0	0	1	5	7	2							7.0	11.0	12.0	1		1	0	0	0	6	3	2		2		2	1	2	1	2	2	2	4	3					5	1														1	2	2	2	1	2	780.00	490.00	600	360	180.00	130.00									29	38.0	58.0	3	3	3	3500	3	3	3	2	150	180	2		2		2		1	2	2																																											2	2								3	1	4					4
404	1	C	30	303	1	2	2009	1995	1983	1	2		2	1	1	4	3	3	3	3	2	3	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	2					2					1	1	0	0	0	2					2	2400	100.0	9	5	10	3	11		3	1	3	3	3	3	3				2	2	2	2	2				1	0	1	0	1	0	5.0	1	0	0	1	0	-9	0	0	0	0	0	1	0	0	1	-9	120	116	4	0	12	11	1	0	7	7	0	0													120	20	40	50	10	120	40	40	40	0	0	16	10	4	7	3	5	4	0	0	0	0	0	3	2	12	12	0	12	12	0	0	0	0	7	7	5	5	5	150	5	5	15.0	7	7	15	0	0	1	2	0	2	0	0	0	0	0	0	2		2		13	2	0	0	0	0	15	0	1		1	1	2		3	2	2						1	50	1.8	2			1	200	0.0	1	5	0.20	2			2			2			1	0	0	1	0	1	1	1	2	2		2		2		2		2		2		2		2		1	2	2		2		2		1	2	2		2		19.0	0.00	7535.00	38.0	0.0	38.0	1	7	0	1	3	0.0	1	2.0	0	2	2	2	2	2	3	3	3	3	3	3	3	3	3	3	2	2	2	2	2				2		2		2				2		0	0	0			8	8	8	8	8	2		1	2	1	0	3.0	10.0	-8.0	2	1	2	2		2										2		1	1	0	4	0	1	5	6	2							7.0	10.0	12.0	1	10.0	0	0	0	0							2	2	2	2	2	2								5	2	1	0	0	1	0	0	1	-9	1	1	2	2	4	2	2	2	1	2	2	600.00	600.00	500	500	100.00	100.00	0.0	0.0	0.0	0.0	0.0	0.0	100.00	100.00	24	29.0	35.0	2	2	2	1324	2	2	2	2	100	100	2		2		2		1	2	2																																											2	2								3	1	1	3	4.0	3	2	1
404	1	C	30	303	1	2	2011	1995	1983	1	2		3	1	1	4	2	3	1	1	3	2	1	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	2																					2	0	100.0	7	2	3	3	2	1	4	2	3	1	3	1	1				1	1	1	1	1				2							1	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	175	154	21	0	13	12	1	0	5	5	0	0													175	21	86	53	15	175	53	78	42	2	0	13	9	5	9	7	6	5	1	0	0	0	0	3	2	6	6	0	6	6	0	0	0	0	5	5	1	1	5	65	5	5	45.0	5	1	15	4	1	0	0	0	0	0	0	0	0	0	0	2		2		5	8	0	0	5	0	13	5	2	2	1	1	2		3	2	2						1	54	2.0	2			2			2			2			2			2			0	0	0	1	0	0	0	2		2		2		2		2		2		2		2		2		1	2	2		2		2		2		1	2	2		25.0	0.00	5712.00	2.0	0.0	2.0	1	2	0	1	2	0.0	2			1	1	1	1	1	4	4	5	4	5	5	4	4	3	3	2	2	2	2	2				2		2		2				2		0	0	0			8	8	8	8	8	2		1	1	0	0	5.0	-8.0	-8.0	1	1	1	2		2										2		2					1	6	6	2							8.0	8.0	8.0	2	0.0	0	0	0	0			2		2		2	2	1	1	2	2	3	4	1					6	2	1	1	0	0	0	0	0	0	1	1	2	2	4	2	2	2	2	2	2	500.00	500.00	500	500	0.00	0.00	0.0	0.0	0.0	0.0	0.0	0.0	0.00	0.00	25	32.0	40.0	2	2	2	78	1	1	1	2	-8	-8	2		2		2		1	2	2																																											2	2								3	1	4					4
404	1	C	30	303	1	2	2013	1995	1983	1	2		3	1	1	4	2	3	1	1	3	2	1	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	2																					2	0	100.0	7	2	3	3	2	1	4	2	3	1	3	1	1				1	1	1	1	1				2							1	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	143	114	23	6	2	2	0	0	45	33	12	0													137	22	50	47	18	137	74	26	32	5	0	5	14	10	7	5	9	22	1	0	0	0	0	4	4	5	5	0	4	4	0	1	1	0	0	0	5	5	5	20	5	5	7.0	0	0	0	0	1	1	2	0	0	1	0	0	0	0	0	2		2		1	9	0	0	0	0	10	0	2	2	2		2		3	2	2						1	54	2.0	2			2			2			2			2			2			0	0	0	1	0	0	0	2		2		2		2		2		2		2		2		2		1	2	2		2		2		2		1	2	2		12.0	0.00	4824.00	1.7	0.0	1.7	1	1	0	-8			1	1.0	0	1	1	1	1	1	4	4	5	4	5	5	4	4	3	3	2	2	2	2	2				2		2		2				2		0	0	0			8	8	8	8	8	2		1	1	0	0	5.0			1	1	1	2		2										2		2					1	6	6	2							8.0	8.0	8.0	2	0.0	0	0	0	0							2	2	1	1	2	2	3	4	1					6	2	1	1	0	0	0	0	0	0	1	1	2	2	4	2	2	2	2	2	2	500.00	500.00	500	500	0.00	0.00	0.0	0.0	0.0	0.0	0.0	0.0	0.00	0.00	28	35.0	44.0	2	2	2	367	1	1	1	2	-8	-8	2		2		2		1	2	2																																											2	2								3	1	4					4
404	1	C	30	303	1	2	2015	1995	1983	1	2		3	1	1	4	2	3	1	1	3	2	1	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	2																					2	0	100.0	7	2	3	3	2	1	4	2	3	1	3	1	1				1	1	1	1	1				2							1	0	0	0	0	0	0	1	0	0	0	1	0	1	0	0	137	114	23	0	2	2	0	0	23	16	7	0													137	22	50	47	18	137	74	26	32	5	0	5	14	10	7	5	9	5	1	1	0	0	0	4	4	12	12	0	12	12	0	0	0	0	0	0	12	12	10	50	10	10	7.0	2	2	0	0	7	2	1	0	0	0	0	0	0	0	0	2		2		1	9	0	0	0	0	10	0	2	2	2		2		3	2	2						2			1	16	3.0	2			2			2			2			2										2		2		2		2		2		2		2		2		2		1	2	2		2		2		2		1	2	2		12.0	0.00	5410.00	3.0	0.0	3.0	-8			-8			1	2.0	0	1	1	1	1	1	4	4	5	4	5	5	4	4	3	3	2	2	2	2	2				2		2		2				2							8	8	8	8	8	2		1	1	0	0	5.0			1	1	1	1	1											2		2					1	6	6	2							8.0	8.0	8.0	2	0.0	0	0	0	0							2	2	1	1	2	2	3	4	1					6	2														2	2	2	2	2	2	500.00	500.00	500	500	0.00	0.00									30	37.0	46.0	2	2	2	367	1	1	1	2	100	100	2		2		2		1	2	2																																											2	2								3	1	4					4
404	1	C	30	303	1	2	2017	1983	1983	1	2		3	1	1	4	2	3	1	1	3	2	1																						2																					1	0		7	3	2	2	3	1	3	2	3	1	3	1	1				1	1	1	1	1				2							1	0	0	0	0	0	0	1	0	0	0	1	0	1	0	0	135	113	22	0	3	3	0	0	12	10	2	0													135	21	49	47	18	135	67	28	35	5	0	5	11	9	6	5	9	5	1	1	0	0	0	5	6	8	8	0	8	8	0	0	0	0	2	2	6	6	8	50	8	8		0	0																		1	7	0	0	0	0	8	0	2	2	2		2		3	2	2						1	130	0.0	1	20	1.0	2			2			2			2			2										2		2		2		2		2		2		2		2		2		1	2	2		2		2		2		1	2	2		12.0	0.00	8204.00	1.0	0.0	1.0	1	3	0	-8			1	1.0	0	1	1	1	1	1	4	4	5	4	4	4	3	3	3	3	2	2	2	2	2				2		2		2				2							8	8	8	8	8	2		1	1	0	0	7.0			1	1	1	1	1													2					1	6	6	2							8.0	9.0	8.0	2		0	0	0	0							2	2	1	1	2	2	3	4	1					6	2														2	2	2	2	2	2	500.00	500.00	500	500	0.00	0.00									31	38.0	47.0	2	2	2	350	1	1	1	2	-8	-8	2		2		2		1	2	2																																											2	2								3	1	4					4
405	2	K	64	641	4	1	2009	1967		1	1	1	1	4	2	4	3		2	2	2	1	1								0	0	0	0	0	0	0								2		-8					-8					-8					-8				3	30000	3.3	7	8	9	9	4	3	1	1		1		2		2	3			8		8		8	8		1	0	1	0	1	0	7.0	1	0	0	1	0	0	0	1	1	1	1	0	0	1	1	0	3461	1624	1098	739									132	87	15	30	36	23	5	8					2722	638	1069	713	302	2722	876	213	1503	125	5	110	356	209	715	219	15	679	362	37	16	4	0	1425		482	146	336	153	58	95	329	88	241	116	116	30	30	170	3786	168	146	38.0				58	0	0	0	0	0	88	0	0	0	0	0	2		2		22	0	9				31		1		1	3	1	90	1	4							1	6563	579.0	1	143	736.0	1	6634	683.0	1	2286	357.00	2			1	3	70.0	2			1	1	1	1	0	0	0	1	3	1	3	1	3	2		2		2		2		1	3	1	3	1	3	1	3	1	3	1	3	2		2		2		2007.0	832.00	236177.00	2425.0	50.0	2375.0	1	40	80				1	7.0	80	3	3	3	3	3	2	2	2	2	2	2	2	2	2	2		5		4		4	4		2		2		2				2		1	0	1	-9	-9	2	2	8	8	8	1	5		4	14	1	2.5	3.0	1.0	1	1	4	1	1	2										1	10.0	2					1	3	3	2							10.0	11.0	7.0		5.0	0	1	1	1	2	7	2		2		1	1	1	1	1	1	2	4	3	1	1	0	0	5	1	1	1	0	0	0	0	0	-9	1	2	1	1		1	1	2	2	2		900.00		600		300.00		200.0		100.0		0.0		0.00		35	68.0	98.0	3	3	3	24121	3	3	3	2	120	120	1	1	1	1	2		1	2	1		1	0	1	0	0	1	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	2	1	4	1	1	0	1	0	0	3	1	2	2100	80.0	1	1	2
405	2	K	64	641	4	1	2011	1967		3	1	1	1	4	2	4	3		3	3	2	1	1								1	1	0	0	0	0	0								2		-8					-8					-8					-8				3	30000	3.0	7	8	9	9	3	4	3	1		1		2		2	2			8		8		8	8		1	0	1	0	0	0	7.0	1	0	0	1	0	0	0	1	0	0	0	1	0	0	0	0	3626	1601	1215	810									91	57	12	22	36	31	4	1	-8	-8	-8	-8	2816	520	1132	752	412	2816	817	216	1634	143	6	114	315	263	708	186	15	725	409	45	30	6	0	1829		530	157	373	191	69	122	339	88	251	522	149	8	8	160	3654	157	157	40.0				60	1	0	0	0	8	88	0	0	0	0	0	1	2	1	1	2	26	69				97		1		1	3	1	80	1	4							1	6573	580.0	1	151	777.0	1	6672	687.0	1	2354	367.00	2			1	3	69.0	2			1	1	1	1	0	0	0	1	3	1	3	1	3	2		2		2		2		1	3	1	3	1	3	1	3	1	3	1	3	2		2		2		2007.0	832.00	236177.00	2480.0	50.0	2430.0	1	40	80				1	7.0	80	3	3	3	3	3	2	2	2	2	2	2	2	2	2	2		4		4		4	4		2		2		2		2		2		1	0	1	1563	29000	4	1	1	3	4	1	5		4	14	1	2.6	3.0	1.0	1	1	4	1	1	2										1	11.0	2					1	3	3	2							10.0	11.0	7.0		4.0	0	1	1	0	2	1	2		2		1	1	1	1	1	1	2	4	3	1	1	0	0	5	1	1	1	0	0	0	0	0	0	1	2	1	1		1	1	2	2	2		900.00		600		300.00		200.0		100.0		0.0		0.00		35	68.0	98.0	3	3	3	24230	3	3	3	2	120	120	1	3	2		2		2	2	1		1	0	1	0	0	1	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	2	1	4	1	1	0	1	0	0	4	1	2	2100	80.0	1	1	2
405	2	K	64	641	4	1	2013	1967		3	1	1	1	4	2	4	3		3	3	2	1	1								1	1	0	0	0	0	0								2																					3	30000	3.0	7	8	9	9	3	4	3	1		1		2		2	2			8		8		8	8		1	0	1	0	0	0	7.0	1	1	0	1	0	0	0	0	0	0	0	1	0	0	0	0	3563	1534	1345	684									91	57	12	22	36	31	4	1					2879	578	1129	775	397	2879	841	237	1652	143	6	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9		-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9.0				-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9		-9		-9	-9	-9				-9		1		1	3	1	80	1	4							1	1065	319.0	1	1042	416.0	1	4078	326.0	1	4614	230.00	2			2			2			1	1	1	1	0	0	0	1	3	1	3	1	3	2		2		2		2		1	3	1	3	1	3	1	3	1	3	1	3	2		2		2		-9.0	-9.00	297281.00	1291.0	0.0	1291.0	1	40	80				1	7.0	80	3	3	3	3	3	2	2	2	2	2	2	2	2	2	2		4		4		4	4		2		2		2		2		2		1	0	1	167	14200	4	1	1	3	4	1	5		4	14	1	2.6	3.0	1.0	1	1	4	1	1	2										1	11.0	2					1	3	3	2							10.0	11.0	7.0		4.0	0	1	1	0	2	1	2		2		1	1	1	1	1	1	2	4	3	1	1	0	0	5	1	1	1	0	0	0	0	0	0	1	2	1	1		1	1	2	2	2		900.00		600		300.00		200.0		100.0		0.0		0.00		35	68.0	98.0	3	3	3	121098	3	3	3	2	120	120	1	3	2		2		2	2	1		1	0	1	0	0	1	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	2	1	4	1	1	0	1	0	0	4	1	2	2100	80.0	1	1	2
405	2	K	64	641	4	3	2015	1967		3	1	1	2	4	2	4	3		3	3	2	1	1								1	1	0	0	0	0	0								1																					3	-9	50.0	5	9	14	3	4	9	2	1		2		2		2	2			8		8		8	8		1	0	1	1	1	0	-9.0	1	0	0	1	0	0	0	1	1	1	0	0	0	1	0	0	4085	1586	1439	1060									932	571	141	220	2222	1000	1097	125					3025	456	1133	900	536	3025	-9	-9	-9	-9	-9	56	347	334	170	670	9	770	484	124	30	31	0	1354		280	132	148	146	66	80	134	66	68	161	61	119	71	135	4500	135	132	90.0				3	59	0	0	0	4	58	8	0	0	0	0	2		1	1	-9	-9	-9				-9		1		1	4	2		1	4							1	-9	-9.0	1	-9	-9.0	1	3025	-9.0	1	3025	-9.00	1	-9	-9.0	1	-9	-9.0	2										1	3	1	3	1	3	1	3	2		1	3	1	3	1	3	1	3	1	2	1	2	2		1	3	2		2		2		-9.0	0.00	359686.00	-9.0	-9.0	-9.0	1	49	-9				2			4	4	4	4	4	2	2	2	2	3	2	3	3	1	1		4		4		4	4		2		2		2				2							1	3	3	2	2	1	1		4	9	1	3.0	3.0	-9.0	1	1	4	1	3											1	-9.0	1	48	54			1	2	5	2							8.0	7.0	7.0		-9.0	1	1	1	0	3	2	2		1	1	1	1	1	1	1	1	4	5	3					5	1														2	1	1	1	1		-9.00		-9		-9.00										30	70.0	100.0	3	3	3	138062	3	3	3	2	-9	-9	1	2	2		1	2	1	1	1	-9.0	1	1	1	1	0	3	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	1	1	0	0	0	0	0	1	1	1	0	0	0	0	1	1	1	0	0	1	1	2	0	1	0	0	0	0	3	1	3	2422	100.0	1	1	1
